;CID;LAC;RNC;LAT;LON;POS-RAT;DESC;SYS;LABEL;AZI;HEIGHT;BW
26001;00003;21001;0;50.265000;18.967500;-1; Katowice, ul. Dulęby 5 - budynek biurowy [SLK:BT24196:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.254167;19.028056;-1; Katowice, ul. Francuska 20-24 - budynek szpitala [SLK:BT22342:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.236389;19.007500;-1; Katowice, ul. Gawronów 22 - dach budynku biurowego [SLK:BT24194:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.209722;18.982500;-1; Katowice, ul. gen. Jankego 123 - komin kotłowni [SLK:BT22623:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.241667;19.095000;-1; Katowice, ul. Grodowa 26D - blok [SLK:BT20305:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.254722;19.048889;-1; Katowice, ul. Hutnicza 3 - wieża ciśnień przy PKP [SLK:BT22036:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.188333;18.965556;-1; Katowice, ul. Kaczeńców 8 - maszt na dachu budynku przemysłowego Koncentraty Pawlas [SLK:BT20703:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.227222;19.059444;-1; Katowice, ul. Kolista - KWK Staszic-Szyb IV - słup oświetleniowy [SLK:BT22533:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.279722;19.024167;-1; Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.223333;19.076111;-1; Katowice, ul. Kosmiczna 60 - KWK Wieczorek Szyb Rozdzień [SLK:BT24394:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.263333;18.976667;-1; Katowice, ul. Kossutha 11 - dach biurowca [SLK:BT20678:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.264444;18.977500;-1; Katowice, ul. Kossutha 9 - dach biurowca [SLK:BT26098:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.221944;18.972222;-1; Katowice, ul. Koszalińska 35 - dach bloku mieszkalnego 9p. [SLK:BT22622:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.253611;19.002500;-1; Katowice, ul. Koszarowa 6A - dach budynku Uniwersytetu Ekonomicznego [SLK:BT20421:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.212222;18.970833;-1; Katowice, ul. Kościuszki 289 - maszt na budynku PSP [SLK:BT22016:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.230556;18.975556;-1; Katowice, ul. Kredytowa 17 - dach bloku mieszkalnego 10p. [SLK:BT20748:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.262500;19.093611;-1; Katowice, ul. ks. Bkp. Bednorza 3 [SLK:BT22613:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.272222;19.043333;-1; Katowice, ul. Leopolda 31 - maszt Plusa [SLK:BT24161:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.254167;19.020278;-1; Katowice, ul. Ligonia 6 - kamienica nieopodal placu Miarki [SLK:BT22341:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.255000;19.092778;-1; Katowice, ul. Lwowska 32 - pylon reklamowy Selgros [SLK:BT24674:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.269444;19.037500;-1; Katowice, ul. Markiefki 89 [SLK:BT22675:L900];4;00003;-1;-1;-1
26001;00003;21001;0;50.178333;18.968333;-1; Katowice, ul. Michałowskiego 9 - wieża kościoła [SLK:BT22611:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.269167;19.064444;-1; Katowice, ul. Miedziana 5-7 - maszt na budynku przy CH. Carefour [SLK:BT22624:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.248333;18.999722;-1; Katowice, ul. Mikołowska 100 - budynek COIG [SLK:BT24900:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.252778;19.008056;-1; Katowice, ul. Mikołowska 39 - budynek mieszkalny [SLK:BT22825:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.280556;19.014167;-1; Katowice, ul. Mikusińskiego 8 - kościół św. Józefa [SLK:BT22673:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.271111;19.022500;-1; Katowice, ul. Oblatów 8 - maszt na budynku [SLK:BT24781:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.221667;18.920833;-1; Katowice, ul. Owsiana 60a - silosy dawnej Fabryki Domów Panewniki [SLK:BT22670:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.253056;19.038056;-1; Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.226389;18.958889;-1; Katowice, ul. Panewnicka 65 - Okręgowy Szpital Kolejowy [SLK:BT22380:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.238611;18.991111;-1; Katowice, ul. Połomińska 16 [SLK:BT24820:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.262222;18.990833;-1; Katowice, ul. Pukowca 15 - biurowiec przy PKP [SLK:BT22021:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.243611;19.038611;-1; Katowice, ul. Pułaskiego 60 - C.H. 3 Stawy [SLK:BT22575:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.231111;18.992500;-1; Katowice, ul. Rolna 7 - dach Zajazdu Pocztylion [SLK:BT20972:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.285556;19.054444;-1; Katowice, ul. Siemianowicka 60 - komin EC Katowice [SLK:BT24214:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.198333;19.046667;-1; Katowice, ul. Solskiego 2 - kościół [SLK:BT20304:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.243889;19.081111;-1; Katowice, ul. Szopienicka 58 [SLK:BT22614:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.265556;19.039722;-1; Katowice, ul. Ścigały 14 - rurowy maszt na budynku ZEC S.A. [SLK:BT20424:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.259167;19.030000;-1; Katowice, ul. Św. Pawła 11 - budynek mieszkalny (3 p.) [SLK:BT20410:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.276944;18.976111;-1; Katowice, ul. Tysiąclecia 33 - budynek mieszkalny [SLK:BT24732:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.276667;18.982222;-1; Katowice, ul. Tysiąclecia 4 - wieżowiec [SLK:BT20948:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.270556;19.036389;-1; Katowice, ul. Wajdy 4 - blok (12 p.) [SLK:BT20720:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.270556;19.080833;-1; Katowice, ul. Wandy 16a - Fabryka Okien NORMA [SLK:BT24906:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.273333;19.053889;-1; Katowice, ul. Wiertnicza 14/16 - dach bloku mieszkalnego 10p. [SLK:BT20715:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.244167;18.990278;-1; Katowice, ul. Wincentego Pola 65 - KWK Wujek - ceglany komin [SLK:BT22980:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.256111;19.023056;-1; Katowice, ul. Wojewódzka 16 - kamienica [SLK:BT24707:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.256667;19.097222;-1; Katowice, ul. Woźniaka 1 - maszt na budynku HMN Szopienice [SLK:BT20854:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.210278;18.995556;-1; Katowice, ul. Ziołowa 43-45 - blok (10 p.) [SLK:BT20761:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.906667;18.936944;-1; Kłobuck, ul. Wyszyńskiego - blok mieszkalny [SLK:BT22361:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.215000;18.678333;-1; Knurów, ul. Dworcowa 1 - komin [SLK:BT22109:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.189444;18.632500;-1; Knurów, ul. Górnicza 1 - szyb wyciągowy KWK Szczygłowice [SLK:BT24372:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.233889;18.656944;-1; Knurów, ul. Kapelanów Wojskowych 1 - wieża kościoła [SLK:BT20606:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.221944;18.667778;-1; Knurów, ul. Niepodległości 8 - budynek szpitala [SLK:BT20941:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.005833;18.867222;-1; Kobielice, ul. Rolna 4 - maszt Plusa [SLK:BT22144:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.063611;18.926667;-1; Kobiór, ul. Centralna 56 - strunobetonowy maszt T-Mobile [SLK:BT20569:L900];4;00003;-1;-1;-1
26001;00003;21017;0;50.702500;18.680833;-1; Kochcice, maszt Plusa przy DK46 [SLK:BT20122:L900];4;00003;-1;-1;-1
26001;00003;21018;0;49.545833;18.955556;-1; Koniaków, g. Ochodzita - maszt Emitel [SLK:BT22346:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.778333;19.696667;-1; Koniecpol, ul. Kolejowa 3 - komin Zakładów Płyt Pilśniowych [SLK:BT22410:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.835556;18.628333;-1; Kończyce Wielkie, ul. Cieszyńska 61 - maszt Plusa [SLK:BT24564:L900];4;00003;-1;-1;-1
26001;00003;21018;0;49.828889;18.655278;-1; Kończyce Wielkie, ul. Olszaka 32 - maszt Plusa [SLK:BT22761:L900];4;00003;-1;-1;-1
26001;00003;21017;0;50.740000;19.005000;-1; Kopalnia, ul. Rolnicza 2 - maszt Plusa [SLK:BT24409:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.651944;18.860833;-1; Koszęcin, ul. Boronowska 100 - maszt Emitel - RCN [SLK:BT20584:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.637222;18.840556;-1; Koszęcin, ul. Powstańców Śląskich 15 - kościół [SLK:BT22490:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.608056;19.156389;-1; Koziegłowy, ul. Częstochowska 69 - maszt Orange przy DK1 [SLK:BT20595:L900];4;00003;-1;-1;-1
26001;00003;21405;0;49.847500;19.140833;-1; Kozy, ul. Dworcowa 22 - maszt Plusa [SLK:BT24117:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.578889;18.611111;-1; Krupski Młyn, ul. Zawadzkiego 1 - ZTS NITRON S.A. [SLK:BT22389:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.017222;18.120000;-1; Krzanowice, ul. Kościelna 5 - wieża kościelna [SLK:BT22914:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.963333;18.751667;-1; Krzepice, ul. Częstochowska 180 - maszt Plusa [SLK:BT22360:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.970556;18.725000;-1; Krzepice, ul. Kazimierza Wielkiego 1 - wieża kościoła [SLK:BT20106:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.202222;18.291389;-1; Kuźnia Raciborska, ul. Staszica 1 - komin zakładu Rafamet [SLK:BT22435:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.691389;19.628611;-1; Lelów, ul. Koniecpolska 3a - maszt [SLK:BT22409:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.133889;19.115556;-1; Lędziny, ul. Lędzińska - słup wysokiego napięcia [SLK:BT22527:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.141111;19.125556;-1; Lędziny, ul. Lędzińska 8 - maszt na budynku CBiDGP [SLK:BT20445:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.615556;19.257222;-1; Lgota Nadwarcie, Lgota Górna 56 - maszt [SLK:BT22585:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;51.008611;18.815556;-1; Lipie, maszt Plusa [SLK:BT24616:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.677222;18.691111;-1; Lubliniec, ul. Częstochowska 48 - maszt Plusa przy PKP [SLK:BT22211:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.666667;18.676111;-1; Lubliniec, ul. Grunwaldzka 48 - maszt Plusa naprzeciwko Kauflanda [SLK:BT24460:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.669167;18.704444;-1; Lubliniec, ul. Powstańców Śląskich 85 - komin firmy ECO - teren Lentex [SLK:BT20105:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.040000;18.307500;-1; Lubomia, ul. Pogrzebieńska 2 - wieża kościoła [SLK:BT24220:L900];4;00003;-1;-1;-1
26001;00003;21405;0;50.149444;18.840000;-1; Łaziska Górne, pl. Ratuszowy 1 - Urząd Miejski [SLK:BT22112:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.131111;18.833611;-1; Łaziska Górne, ul. Cieszyńska 23 - komin Huty Łaziska (pd.) [SLK:BT22477:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.140556;18.869167;-1; Łaziska Górne, ul. Wyszyńskiego 12 - kościół [SLK:BT22811:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.426667;19.375278;-1; Łazy, ul. Wysocka - maszt Plusa [SLK:BT22274:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.728056;19.133889;-1; Łodygowice, ul. Żywiecka 66 - strunobetonowy maszt T-Mobile [SLK:BT20593:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.017222;18.518056;-1; Marklowice, ul. Wyzwolenia 134 - wieża kościelna [SLK:BT24354:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.503333;18.932500;-1; Miasteczko Śląskie, ul. Hutnicza 17 - komin huty cynku [SLK:BT22395:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;49.968889;19.056389;-1; Miedźna, maszt Orange [SLK:BT24158:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.959722;18.985833;-1; Miedźno, ul. Łąkowa - maszt Plusa [SLK:BT24614:L900];4;00003;-1;-1;-1
26001;00003;21405;0;50.187500;18.907778;-1; Mikołów, ul. Dzieńdziela - komin żelbetowy [SLK:BT20246:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.164167;18.856111;-1; Mikołów, ul. Fitelberga - maszt P4 [SLK:BT26965:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.163056;18.911667;-1; Mikołów, ul. Grażyńskiego 19 - strunobetonowy słup T-Mobile [SLK:BT20267:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.217500;18.828056;-1; Mikołów, ul. Przelotowa - komin kotłownik KWK [SLK:BT22003:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.171667;18.891111;-1; Mikołów, ul. Rybnicka 11 - komin żelbetowy [SLK:BT20653:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.175556;18.898333;-1; Mikołów, ul. Towarowa 11 - komin stalowy [SLK:BT22015:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.168611;18.896944;-1; Mikołów, ul. Żwirki i Wigury 6 - dach budynku [SLK:BT22810:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.830000;19.298333;-1; Mstów, ul. 16-go Stycznia - maszt Plusa - teren Demar [SLK:BT22840:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.249167;19.128889;-1; Mysłowice, ul. Bernarda Świerczyny - KWK Mysłowice [SLK:BT24575:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.197778;19.148611;-1; Mysłowice, ul. Fabryczna 7 - wieża telekomunikacyjna [SLK:BT24149:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.223611;19.153333;-1; Mysłowice, ul. Gen. Ziętka 25 - wieża kościoła [SLK:BT20277:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.215833;19.156944;-1; Mysłowice, ul. Generała Ziętka 116 - szkoła [SLK:BT20453:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.179167;19.098056;-1; Mysłowice, ul. Kopalniana 5 - KWK Wesoła - elewacja budynku szybu [SLK:BT22667:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.234167;19.133056;-1; Mysłowice, ul. Miarki 17 - dach budynku Agrobud [SLK:BT20275:L900];4;00003;-1;-1;-1
26001;00003;21002;0;50.238056;19.130278;-1; Mysłowice, ul. Mikołowska 42 - dach bloku mieszkalnego 10p. [SLK:BT22035:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.238056;19.135833;-1; Mysłowice, ul. Mikołowska 5 - blok (10 p.) [SLK:BT20676:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.257778;19.128889;-1; Mysłowice, ul. Obrzeżna Północna 15a - maszt PTK Centertel [SLK:BT20529:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.188056;19.116389;-1; Mysłowice, ul. Orła Białego 34 - maszt Emitel - RTCN [SLK:BT20639:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.212778;19.131944;-1; Mysłowice, ul. Skałki 16 - maszt przy autostradzie A4 [SLK:BT22067:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.242500;19.137500;-1; Mysłowice, ul. Towarowa 1 - maszt na budynku [SLK:BT20274:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.241389;19.114722;-1; Mysłowice, ul. Wielka Skotnica 92c - maszt na bloku mieszkalnym [SLK:BT26521:L900];4;00003;-1;-1;-1
26001;00003;21811;0;50.561111;19.360000;-1; Myszków, ul. Partyzantów 21 - kratownica po kominie [SLK:BT22801:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.574722;19.319444;-1; Myszków, ul. Pułaskiego 6 - komin fabryki papieru [SLK:BT22275:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.427778;18.905278;-1; Nakło Śląskie, Wapienniki - maszt PTK Centertel [SLK:BT24273:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.151111;18.309722;-1; Nędza, maszt PTK Centertel przy DW919 [SLK:BT24746:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.641111;19.466944;-1; Niegowa, ul. Wojska Polskiego 8 - SLR Niegowa [SLK:BT22273:L900];4;00003;-1;-1;-1
26001;00003;21021;0;50.456389;19.086667;-1; Nowa Wieś, maszt T-Mobile przy S1 [SLK:BT26047:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.735556;19.159167;-1; Nowa Wieś (Wrzosowa), ul. Kopalniana 2 - maszt Plusa przy CH. AUCHAN [SLK:BT22061:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.084167;18.169722;-1; Ocice, maszt Plusa - stadnina koni [SLK:BT22913:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.460278;19.497778;-1; Ogrodzieniec, ul. Kościuszki 210 - remiza strażacka [SLK:BT22961:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.457222;19.537778;-1; Ogrodzieniec, Podzamcze, maszt T-Mobile [SLK:BT26057:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.757222;19.265000;-1; Olsztyn, ul. Mstowska - maszt [SLK:BT22406:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.953889;18.817222;-1; Opatów, ul. Kościuszki [SLK:BT22793:L900];4;00003;-1;-1;-1
26001;00003;21025;0;50.181667;18.762500;-1; Ornontowice, ul. Zwycięstwa 7A - szkoła [SLK:BT24199:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.159722;18.780000;-1; Orzesze, ul. Gliwicka 59 - komin Can Pack Group [SLK:BT20626:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.143889;18.771389;-1; Orzesze, ul. Powstańców 6 - maszt Plusa obok kościoła ewangelickiego [SLK:BT22458:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.971944;19.065556;-1; Ostrowy n. Okszą, ul. Brzozowa 3 - maszt Plusa [SLK:BT22819:L900];4;00003;-1;-1;-1
26001;00003;21042;0;50.098333;18.713889;-1; Palowice, ul. Wiejska - maszt Plusa [SLK:BT24558:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.884722;18.750833;-1; Panki, ul. Powstańców Śląskich - maszt telekomunikacyjny [SLK:BT22824:L900];4;00003;-1;-1;-1
26001;00003;21017;0;51.040278;18.740833;-1; Parzymiechy, ul. Częstochowska 6 - maszt telekomunikacyjny [SLK:BT22792:L900];4;00003;-1;-1;-1
26001;00003;21017;0;50.690556;18.585278;-1; Pawonków, maszt Plusa [SLK:BT22955:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.379167;18.954722;-1; Piekary Śląskie, ul. Gen. Jerzego Ziętka - komin kotlowni KWK [SLK:BT24824:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.373333;18.940556;-1; Piekary Śląskie, ul. K. Miarki 14 [SLK:BT20294:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.381944;18.931944;-1; Piekary Śląskie, ul. Kasztanowa / Spółdzielcza - komin [SLK:BT22932:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.399167;18.955278;-1; Piekary Śląskie, ul. Olimpijska 3 - maszt Plusa [SLK:BT24424:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.344167;18.983611;-1; Piekary Śląskie, ul. Wentylacyjna 14 - maszt Plusa [SLK:BT24069:L1800];4;00003;-1;-1;-1
26001;00003;21002;0;50.384722;18.944722;-1; Piekary Śląskie, ul. Wyzwolenia 6 - kamienica [SLK:BT22717:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.388333;18.955833;-1; Piekary Śląskie, ul. Ziętka 25 - maszt na budynku mieszkalno-usługowym (4 p.) [SLK:BT20763:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.836944;18.805278;-1; Pierściec, Kępa Winogradzka - maszt PTK Centertel na wzgórzu [SLK:BT22139:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.217222;18.564167;-1; Pilchowice, wieża SLR Pilchowice Rynek [SLK:BT24373:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.379167;18.473889;-1; Pławniowice, maszt T-Mobile [SLK:BT24495:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.718056;19.449722;-1; Ponik, ul. Kielecka - maszt Plusa [SLK:BT22408:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;51.040556;18.946111;-1; Popów, maszt PTK Centertel [SLK:BT22794:L900];4;00003;-1;-1;-1
26001;00003;21811;0;50.668333;19.206944;-1; Poraj, Sterownia Zbiornika Wodnego [SLK:BT22584:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.820278;19.210000;-1; Porąbka, ul. Zbożowa - maszt własny [SLK:BT22138:L1800];4;00003;-1;-1;-1
26001;00003;21811;0;50.596944;19.274444;-1; Postęp, ul. Myszkowska 40 - metalowy komin Jurajska Spółdzielnia Pracy [SLK:BT24792:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.879444;18.688889;-1; Pruchna, ul. Dworcowa 15 - maszt Orange [SLK:BT24620:L900];4;00003;-1;-1;-1
26001;00003;21811;0;50.701667;19.743056;-1; Przyłęk, maszt Plusa [SLK:BT22286:L900];4;00003;-1;-1;-1
26001;00003;21405;0;49.977500;18.957222;-1; Pszczyna, ul. Górnośląska 11 - komin - teren Patentus [SLK:BT20571:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;50.002778;18.937778;-1; Pszczyna, ul. Myśliwska 9 - maszt Plusa [SLK:BT24577:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;49.981667;18.929722;-1; Pszczyna, ul. Wodzisławska 2 - maszt Plusa - teren PKS [SLK:BT24062:L1800];4;00003;-1;-1;-1
26001;00003;21405;0;49.963333;18.926389;-1; Pszczyna, ul. Zdrojowa 2 - komin ciepłowni WZD [SLK:BT20542:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.050833;18.399444;-1; Pszów, ul. Lipowa 71 - maszt Plusa [SLK:BT22111:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.471111;19.075278;-1; Pyrzowice, ul. Wolności 90 - MPL Pyrzowice [SLK:BT22039:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.401944;18.626389;-1; Pyskowice, ul. 1-go Maja 2 - budynek mieszkalny [SLK:BT24152:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.382778;18.634167;-1; Pyskowice, ul. Nasienna 1 - maszt Plusa [SLK:BT20994:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.100556;18.203056;-1; Racibórz, ul. Gamowska 3 - Szpital Rejonowy - dach [SLK:BT20864:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.095278;18.215000;-1; Racibórz, ul. ks. J.Londzina 15b - komin - salon meblowy [SLK:BT22677:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.090000;18.229444;-1; Racibórz, ul. Piaskowa 4 - komin zakładu Kolzam [SLK:BT22110:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.093611;18.198333;-1; Racibórz, ul. Starowiejska 75 - Zakłady Cukiernicze Mieszko [SLK:BT20473:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.082500;18.207778;-1; Racibórz, ul. Warszawska 29 - wieża kościoła pw. Najświętszego Serca Pana Jezusa [SLK:BT22678:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.043333;18.484444;-1; Radlin, ul. Korfantego 52 - ceglany komin EC Marcel [SLK:BT22104:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.394167;18.891667;-1; Radzionków, ul. Szymały 77 - wieża Emitel - SLR [SLK:BT20629:L1800];4;00003;-1;-1;-1
26001;00003;21018;0;49.488889;19.096389;-1; Rajcza, maszt Emitel - ZRiT - g. Hutyrów [SLK:BT22344:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;50.123333;18.296111;-1; Raszczyce, ul. Szkolna 2 - komin [SLK:BT24388:L1800];4;00003;-1;-1;-1
26001;00003;21017;0;50.856389;19.213056;-1; Rędziny, ul. Wolności 125A - maszt P4 [SLK:BT26153:L1800];4;00003;-1;-1;-1
26001;00003;21021;0;50.390556;19.029722;-1; Rogoźnik, ul. Kościuszki 218 - maszt na budynku [SLK:BT20479:L1800];4;00003;-1;-1;-1
26001;00003;21042;0;49.988611;18.352500;-1; Rogów, ul. Raciborska 40 - wieża kościoła [SLK:BT24365:L900];4;00003;-1;-1;-1
26001;00003;21811;0;50.582500;19.781389;-1; Rokitno, Rokitno 34 - maszt Plusa [SLK:BT24519:L900];4;00003;-1;-1;-1
26001;00003;21017;0;50.663056;19.131944;-1; Romanów, maszt Plusa w lesie [SLK:BT22060:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.275833;18.865833;-1; Ruda Śląska, ul. 1 Maja 310 - centrum handlowe Plaza [SLK:BT24038:L1800];4;00003;-1;-1;-1
26001;00003;21001;0;50.261944;18.893611;-1; Ruda Śląska, ul. Barbary - maszt Plusa [SLK:BT22572:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.267778;18.864722;-1; Ruda Śląska, ul. Czajkowskiego 16 [SLK:BT20066:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.241111;18.859444;-1; Ruda Śląska, ul. Kłodnicka 54 - KWK Halemba [SLK:BT24171:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.266944;18.834444;-1; Ruda Śląska, ul. Kokota 163 - budynek KWK Bielszowice [SLK:BT22398:L1800];4;00003;-1;-1;-1
26001;00003;21025;0;50.306111;18.868333;-1; Ruda Śląska, ul. Kokotek 36 [SLK:BT24980:L1800];4;00003;-1;-1;-1
